customer_id,name,email,join_date,region,loyalty_score
C00357,Donna Thomas,,2018-11-25,Iowa,0.296
C00358,Lisa Flores,lisa_flores@hotmail.com,2018-11-16,Washington,0.238
C00359,Cheryl Mcintyre,cheryl62@outlook.com,2018-02-17,Louisiana,0.458
C00360,Chelsea Powell,chelsea38@outlook.com,2018-07-11,Louisiana,0.229
C00361,Hailey Bond,hbond@outlook.com,2018-12-04,New Mexico,0.397
C00362,Julie Lewis,,2018-10-13,Kansas,0.318
C00363,Jeffrey Harris,jeffrey_harris@outlook.com,2018-11-22,Virginia,0.439
C00364,Joseph Austin,joseph.austin@icloud.com,2018-12-01,Maryland,0.512
C00365,Stephen Williamson,,2018-05-25,Indiana,0.636
C00366,Brandon Dixon,brandon12@gmail.com,2018-09-10,Utah,0.596
C00367,David Browning,david.browning@outlook.com,2018-10-09,Connecticut,0.217
C00368,Adam Watson,,2018-11-21,Michigan,0.518
C00369,Todd Lyons,todd.lyons@yahoo.com,2018-07-18,Oregon,0.213
C00370,Jessica Dean,jessica64@hotmail.com,2018-09-09,Kentucky,0.329
C00371,Chad Suarez,chad55@icloud.com,2018-09-10,Maine,0.348
C00372,James Greene,,2018-01-30,Colorado,0.609
C00373,Kimberly Ryan,kryan@gmail.com,2018-04-05,Georgia,0.229
C00374,Margaret Perez,margaret_perez@outlook.com,2018-07-19,Rhode Island,0.272
C00375,Stephen Bell,,2018-03-31,Missouri,0.252
C00376,Brittany Weeks,,2018-02-18,Alabama,0.227
C00377,Kevin Schroeder,,2018-03-21,Rhode Island,0.058
C00378,Joshua Lee,,2018-05-30,Virginia,0.452
C00379,Mark Randall,,2018-06-25,Iowa,0.041
C00380,Joseph Riggs,joseph_riggs@gmail.com,2018-08-23,Idaho,0.308
C00381,Robert Cox,robert91@hotmail.com,2018-10-06,Alabama,0.456
C00382,Rodney Oneill,roneill@outlook.com,2018-01-20,Tennessee,0.379
C00383,Charles Maldonado,charles78@icloud.com,2018-02-03,Missouri,0.349
C00384,Sabrina Harmon,sabrina.harmon@gmail.com,2018-05-21,Ohio,0.356
C00385,Cassandra Parker,cassandra16@gmail.com,2018-02-04,Montana,0.187
C00386,James Moran,james_moran@icloud.com,2018-10-25,Kentucky,0.445
C00387,Michael Fields,michael85@yahoo.com,2018-02-05,Arizona,0.385
C00388,Tracy Drake,tracy32@yahoo.com,2018-07-08,South Dakota,0.214
C00389,Suzanne Lopez,slopez@hotmail.com,2018-10-29,Vermont,0.58
C00390,Steven Morales,steven.morales@hotmail.com,2018-05-05,Nebraska,0.18
C00391,Rachel Copeland,rachel83@outlook.com,2018-01-23,Arizona,0.592
C00392,Dylan Leach,,2018-10-03,Mississippi,0.242
C00393,Jean Jones,jean_jones@hotmail.com,2018-11-30,Utah,0.047
C00394,Alexander Hunter,,2018-01-18,Louisiana,0.066
C00395,Hannah Turner,,2018-02-14,Utah,0.138
C00396,Jennifer Clark,jclark@hotmail.com,2018-06-19,West Virginia,0.222
C00397,Robert May,robert_may@hotmail.com,2018-01-14,Indiana,0.27
C00398,Megan Taylor,,2018-12-30,Kentucky,0.177
C00399,Michelle Jones,michelle.jones@yahoo.com,2018-08-30,Texas,0.239
C00400,Wanda Hernandez,wanda.hernandez@hotmail.com,2018-04-02,Washington,0.305
C00401,John Baker,john71@outlook.com,2018-01-22,New Jersey,0.498
C00402,Matthew Spencer,matthew35@yahoo.com,2018-11-18,Rhode Island,0.155
C00403,Alexandra Hawkins,,2018-05-26,New Hampshire,0.301
C00404,Lacey Owens,,2018-11-18,Utah,0.062
C00405,Jonathan Bernard,,2018-07-16,Kentucky,0.116
C00406,Craig Armstrong,craig_armstrong@icloud.com,2018-02-23,Virginia,0.212
C00407,Joseph Smith,joseph.smith@hotmail.com,2018-09-23,Texas,0.406
C00408,James Sanders,jsanders@outlook.com,2018-05-25,Nevada,0.165
C00409,Kelsey Perry,kelsey_perry@icloud.com,2018-04-13,Louisiana,0.178
C00410,Pamela Curry,pamela_curry@yahoo.com,2018-06-23,New Jersey,0.344
C00411,Cheryl Smith,cheryl53@hotmail.com,2018-01-10,New Mexico,0.249
C00412,Erika Collins,ecollins@yahoo.com,2018-10-08,Indiana,0.365
C00413,Diane Ochoa,,2018-04-12,Illinois,0.258
C00414,Teresa Andrews,teresa.andrews@hotmail.com,2018-09-16,New York,0.378
C00415,Mr. Matthew Barton,,2018-01-20,South Carolina,0.393
C00416,Cathy Price,cathy.price@hotmail.com,2018-01-17,Hawaii,0.087
C00417,Patricia Brown,pbrown@hotmail.com,2018-07-23,West Virginia,0.418
C00418,Franklin Williams,franklin_williams@icloud.com,2018-07-13,New Hampshire,0.205
C00419,Anthony Murray,anthony.murray@outlook.com,2018-05-19,Hawaii,0.137
C00420,Rick Perez,,2018-12-06,Colorado,0.257
C00421,Jason Michael,jason69@hotmail.com,2018-03-24,Idaho,0.36
C00422,Larry Hill,lhill@hotmail.com,2018-04-07,Vermont,0.354
C00423,Kristin Fernandez,kristin_fernandez@yahoo.com,2018-04-14,New Mexico,0.205
C00424,Bradley Harvey,bradley39@outlook.com,2018-01-31,West Virginia,0.263
C00425,Alexander Robertson,alexander_robertson@outlook.com,2018-06-25,Maine,0.093
C00426,Matthew Kelly,mkelly@icloud.com,2018-11-02,Wyoming,0.386
C00427,Jennifer Morris,jennifer82@yahoo.com,2018-08-29,South Carolina,0.238
C00428,Diana Goodman,dgoodman@outlook.com,2018-08-31,Ohio,0.194
C00429,Charles Wright,charles_wright@icloud.com,2018-03-25,Colorado,0.562
C00430,Ashley Cline MD,ashley_md@outlook.com,2018-02-14,Ohio,0.119
C00431,John Perez,jperez@outlook.com,2018-09-23,Massachusetts,0.298
C00432,Carrie Lynch,carrie.lynch@hotmail.com,2018-08-14,Massachusetts,0.301
C00433,David Burton,dburton@icloud.com,2018-04-08,Idaho,0.256
C00434,Jason Hernandez,,2018-08-19,New Jersey,0.259
C00435,Sarah Savage,ssavage@outlook.com,2018-03-28,Louisiana,0.193
C00436,Brian Mcdaniel,bmcdaniel@hotmail.com,2018-04-14,Ohio,0.4
C00437,Julie Jones,julie80@gmail.com,2018-03-05,Connecticut,0.304
C00438,Vanessa Mathews,vanessa42@gmail.com,2018-09-30,New Hampshire,0.321
C00439,Matthew Powell,matthew_powell@gmail.com,2018-01-20,Virginia,0.243
C00440,David Jones,david_jones@yahoo.com,2018-02-19,Missouri,0.334
C00441,Kenneth Clark,,2018-01-04,Arkansas,0.305
C00442,John Morales,john.morales@outlook.com,2018-06-29,Texas,0.502
C00443,Patrick Miller,patrick_miller@yahoo.com,2018-06-12,Massachusetts,0.174
C00444,Martin Woods,martin_woods@hotmail.com,2018-12-11,Georgia,0.511
C00445,Julie Fuller,,2018-08-16,Mississippi,0.215
C00446,Alexis Hudson,alexis_hudson@icloud.com,2018-02-28,South Carolina,0.327
C00447,Natalie Edwards,nedwards@yahoo.com,2018-06-26,Georgia,0.395
C00448,Cynthia Roberts,cynthia.roberts@gmail.com,2018-03-08,West Virginia,0.187
C00449,Timothy Ferguson,timothy_ferguson@icloud.com,2018-02-06,South Dakota,0.081
C00450,Melissa Parker,melissa.parker@outlook.com,2018-10-30,Rhode Island,0.109
C00451,Whitney Maynard,whitney56@yahoo.com,2018-04-15,Tennessee,0.185
C00452,Jessica Beck,,2018-02-18,Washington,0.613
C00453,John Henderson,john86@hotmail.com,2018-12-08,South Dakota,0.17
C00454,Joe Hayden,joe.hayden@yahoo.com,2018-12-05,New Jersey,0.539
C00455,Dr. Carrie Armstrong,,2018-06-13,Mississippi,0.153
C00456,Donna Parker,,2018-03-09,Kentucky,0.091
C00457,Shari Long,,2018-08-15,Nebraska,0.488
C00458,Thomas Brown,tbrown@gmail.com,2018-10-15,Tennessee,0.077
C00459,Robin Schwartz,robin.schwartz@icloud.com,2018-09-29,New Mexico,0.412
C00460,James Gibson,james27@yahoo.com,2018-09-15,West Virginia,0.256
C00461,Evelyn Moore,evelyn_moore@hotmail.com,2018-10-02,Ohio,0.357
C00462,Andrew Chen,andrew.chen@yahoo.com,2018-07-01,North Dakota,0.163
C00463,Abigail Garcia,abigail_garcia@yahoo.com,2018-04-20,Oklahoma,0.176
C00464,Andrew Carlson,andrew37@gmail.com,2018-02-11,Kentucky,0.16
C00465,Neil Hall,,2018-05-04,Montana,0.307
C00466,Joe Schwartz,jschwartz@gmail.com,2018-11-22,South Dakota,0.163
C00467,Thomas Rodriguez,,2018-10-20,Montana,0.369
C00468,Kristin Sheppard,ksheppard@hotmail.com,2018-10-31,New Jersey,0.383
C00469,Fred Wallace,,2018-01-29,Tennessee,0.449
C00470,Jessica Roman,jessica_roman@outlook.com,2018-08-09,Maine,0.472
C00471,Michael Fields,michael_fields@hotmail.com,2018-09-13,New Jersey,0.648
C00472,Christine Lee,christine83@yahoo.com,2018-01-28,Maine,0.319
C00473,Mr. Joseph Murphy,,2018-08-23,Mississippi,0.196
C00474,Nicole Steele,nicole.steele@icloud.com,2018-12-20,Missouri,0.486
C00475,Emily Juarez,emily_juarez@hotmail.com,2018-10-08,Georgia,0.679
C00476,Robert Klein,robert_klein@hotmail.com,2018-05-09,Virginia,0.555
C00477,Thomas Gilbert,thomas.gilbert@outlook.com,2018-08-21,Vermont,0.091
C00478,Melissa Aguilar,maguilar@hotmail.com,2018-04-21,South Dakota,0.286
C00479,Nathan Martin,nmartin@icloud.com,2018-01-01,Louisiana,0.198
C00480,Daniel Diaz,ddiaz@icloud.com,2018-08-27,Maine,0.265
C00481,Jody Le,jle@gmail.com,2018-08-06,New Mexico,0.475
C00482,Ashley Lewis,alewis@yahoo.com,2018-07-18,Kentucky,0.673
C00483,Logan Moore,logan_moore@hotmail.com,2018-06-20,New Jersey,0.079
C00484,John Smith,john.smith@outlook.com,2018-12-30,Delaware,0.444
C00485,Richard Patton,richard.patton@hotmail.com,2018-11-16,Maine,0.6
C00486,Paul Mcdaniel,,2018-08-27,Nebraska,0.341
C00487,Mark Sampson,,2018-01-07,Michigan,0.412
C00488,Caleb Nguyen,caleb_nguyen@hotmail.com,2018-04-16,North Carolina,0.159
C00489,Andrew Carter,andrew.carter@outlook.com,2018-05-12,Pennsylvania,0.412
C00490,Daniel Hancock,daniel_hancock@icloud.com,2018-03-01,North Dakota,0.303
C00491,Amber Osborn,aosborn@icloud.com,2018-04-03,Missouri,0.283
C00492,Donald Campbell,dcampbell@outlook.com,2018-02-16,Massachusetts,0.362
C00493,George Fowler,,2018-10-26,Wyoming,0.108
C00494,David Peterson,dpeterson@icloud.com,2018-07-06,Oklahoma,0.535
C00495,Tammy Adams,tammy_adams@icloud.com,2018-01-02,Tennessee,0.091
C00496,Lori Roach,,2018-03-26,Alaska,0.428
C00497,Gabriel Jackson,gabriel_jackson@yahoo.com,2018-09-20,Hawaii,0.228
C00498,James Bailey,,2018-06-29,Missouri,0.595
C00499,Alexandra Parker,alexandra.parker@yahoo.com,2018-02-07,North Carolina,0.304
C00500,Holly Brown,hbrown@outlook.com,2018-04-27,Nevada,0.688
C00501,Mark Smith,,2018-10-19,Kentucky,0.277
C00502,Heather Phillips,heather_phillips@gmail.com,2018-09-12,California,0.048
C00503,Tammy Johnson,,2018-05-02,Kansas,0.103
C00504,Matthew Kelley MD,matthew_md@yahoo.com,2018-12-11,South Carolina,0.1
C00505,Shannon Cooper,scooper@yahoo.com,2018-07-07,Washington,0.239
C00506,Kelly Li,kli@icloud.com,2018-02-19,Iowa,0.425
C00507,Lisa Underwood,lisa_underwood@gmail.com,2018-08-04,New Mexico,0.562
C00508,Scott Smith,,2018-04-23,Oklahoma,0.181
C00509,Eric Harding,eric32@hotmail.com,2018-07-12,Pennsylvania,0.16
C00510,Jennifer Watson,jennifer48@gmail.com,2018-05-10,Texas,0.402
C00511,Eric Green,egreen@outlook.com,2018-02-08,Maine,0.125
C00512,Elizabeth Hill,elizabeth19@yahoo.com,2018-09-18,Florida,0.139
C00513,Brian Cameron,brian85@hotmail.com,2018-02-27,Arkansas,0.67
C00514,Jordan Horn,jordan19@hotmail.com,2018-09-03,Kansas,0.273
C00515,Michael Aguirre,michael78@hotmail.com,2018-03-26,Rhode Island,0.34
C00516,Sharon Booth,sbooth@gmail.com,2018-04-20,Kansas,0.283
C00517,Julie Villanueva,,2018-07-02,Mississippi,0.159
C00518,Andrew Crane,acrane@hotmail.com,2018-05-11,Nevada,0.477
C00519,Linda Carrillo,,2018-11-21,Kansas,0.234
C00520,David Sanchez,,2018-07-24,Maryland,0.229
C00521,Bruce Newton,,2018-10-26,Indiana,0.485
C00522,Kenneth Robles,kenneth.robles@outlook.com,2018-02-26,Delaware,0.664
C00523,Donna Kelly,donna.kelly@hotmail.com,2018-08-04,Louisiana,0.317
C00524,Andrew Pratt,,2018-12-25,Oklahoma,0.22
C00525,Carol Moore,,2018-11-21,West Virginia,0.295
C00526,Joseph Jones,joseph_jones@icloud.com,2018-12-12,Iowa,0.19
C00527,Michael Reese,michael_reese@gmail.com,2018-03-30,Rhode Island,0.056
C00528,Lauren Todd,lauren67@outlook.com,2018-04-25,Pennsylvania,0.504
C00529,Dawn Schroeder,,2018-12-29,Wyoming,0.261
C00530,Kristi Brown,kristi.brown@outlook.com,2018-07-21,Kentucky,0.193
C00531,Lisa Watson,,2018-08-21,Missouri,0.267
C00532,Tracie Hernandez,thernandez@icloud.com,2018-03-22,Oregon,0.202
C00533,Kevin Austin,kaustin@yahoo.com,2018-02-15,North Carolina,0.247
C00534,Marilyn Johnson,,2018-07-21,Vermont,0.497
C00535,Susan Hood,susan.hood@outlook.com,2018-02-25,Arizona,0.133
C00536,Bailey Hanson,bailey.hanson@gmail.com,2018-10-10,Delaware,0.183
C00537,Melody Norman,mnorman@hotmail.com,2018-03-11,California,0.207
C00538,Annette Hill,,2018-01-11,Tennessee,0.128
C00539,Amanda Yates,,2018-07-27,Montana,0.106
C00540,Virginia Allison,virginia_allison@yahoo.com,2018-04-03,Connecticut,0.19
C00541,Angela Reed,areed@yahoo.com,2018-02-09,Rhode Island,0.109
C00542,Douglas Reed,,2018-01-17,Indiana,0.434
C00543,Melissa Hall,melissa_hall@icloud.com,2018-10-20,New Jersey,0.189
C00544,Anthony Crawford,anthony.crawford@yahoo.com,2018-05-13,Ohio,0.247
C00545,Caitlyn Taylor,ctaylor@outlook.com,2018-12-15,Michigan,0.164
C00546,Clifford Edwards,,2018-02-09,Florida,0.374
C00547,Donald Horne MD,dmd@hotmail.com,2018-08-05,Pennsylvania,0.22
C00548,Laura Rivers,laura.rivers@hotmail.com,2018-04-14,Missouri,0.403
C00549,Andrew Williams,andrew13@yahoo.com,2018-11-24,Maine,0.468
C00550,Joshua Carpenter,,2018-12-16,Pennsylvania,0.311
C00551,Frank Coffey Jr.,frank61@yahoo.com,2018-06-23,Missouri,0.214
C00552,Janet Lee,,2018-04-30,Kentucky,0.237
C00553,Rachel Khan,,2018-11-30,Kentucky,0.724
C00554,Nicolas Rubio,nicolas11@gmail.com,2018-12-02,Mississippi,0.398
C00555,Patrick Watkins,,2018-01-20,Colorado,0.225
C00556,Patrick Hernandez,patrick_hernandez@yahoo.com,2018-12-03,Massachusetts,0.134
C00557,Christian Burke,christian_burke@gmail.com,2018-02-07,Pennsylvania,0.438
C00558,Becky Parker,,2018-05-28,Missouri,0.446
C00559,Roberto Johnson,rjohnson@hotmail.com,2018-08-10,Indiana,0.071
C00560,Steven Fuller,steven.fuller@hotmail.com,2018-04-08,Indiana,0.371
C00561,Nathan Smith,nathan41@icloud.com,2018-01-25,Montana,0.037
C00562,Jeremy Ponce,jeremy89@hotmail.com,2018-11-29,Nevada,0.363
C00563,Krystal Reyes MD,krystal.md@hotmail.com,2018-03-12,Vermont,0.331
C00564,Shirley Phillips,shirley.phillips@outlook.com,2018-12-25,Louisiana,0.35
C00565,Nicholas Christensen,nicholas.christensen@hotmail.com,2018-07-12,Maine,0.141
C00566,Linda Peck,linda93@outlook.com,2018-10-02,New Hampshire,0.255
C00567,Christopher Williams,,2018-07-03,Maryland,0.404
C00568,Jacob Martinez,jacob.martinez@gmail.com,2018-01-24,Illinois,0.315
C00569,Mrs. Kathleen Wade,mrs24@hotmail.com,2018-07-08,West Virginia,0.462
C00570,Chelsea Smith,,2018-12-23,New Mexico,0.512
C00571,Miss Erica Farley,,2018-03-23,Ohio,0.129
C00572,Nicole Andrews,nicole79@icloud.com,2018-02-09,Louisiana,0.116
C00573,Leonard Johnson,leonard_johnson@yahoo.com,2018-04-05,Colorado,0.116
C00574,David Watkins,dwatkins@icloud.com,2018-02-11,Alaska,0.479
C00575,Rebecca Colon,rebecca.colon@outlook.com,2018-03-01,Kansas,0.177
C00576,Kayla Robinson,kayla44@outlook.com,2018-10-04,Iowa,0.194
C00577,Walter Burke,walter.burke@yahoo.com,2018-04-18,Washington,0.16
C00578,Terry Chandler MD,terry.md@outlook.com,2018-08-01,Illinois,0.511
C00579,David Campbell,,2018-12-24,Texas,0.063
C00580,Laura Gonzales,laura5@gmail.com,2018-05-14,New York,0.454
C00581,Krystal Rose,krystal_rose@yahoo.com,2018-04-04,Texas,0.323
C00582,Michael Sullivan,michael.sullivan@yahoo.com,2018-02-20,Minnesota,0.186
C00583,Christopher Salazar,christopher.salazar@yahoo.com,2018-01-01,Pennsylvania,0.416
C00584,Michelle Harris,,2018-12-09,Connecticut,0.126
C00585,Margaret Pacheco,margaret.pacheco@icloud.com,2018-10-07,Oregon,0.41
C00586,Gerald Orozco,gerald28@hotmail.com,2018-08-22,North Dakota,0.03
C00587,Dr. Nancy Walker,,2018-10-13,Hawaii,0.261
C00588,Benjamin Garcia,bgarcia@yahoo.com,2018-09-26,Ohio,0.58
C00589,Jeffrey Garza,jeffrey_garza@hotmail.com,2018-07-27,Wyoming,0.308
C00590,Daniel Hudson,,2018-10-16,Arizona,0.457
C00591,Tammy Roberts,tammy26@yahoo.com,2018-12-22,North Dakota,0.66
C00592,Jeffrey Davenport,jeffrey10@icloud.com,2018-03-06,Massachusetts,0.522
C00593,Theresa Mendez,,2018-01-16,North Carolina,0.32
C00594,Diane Miller,dmiller@gmail.com,2018-04-14,Colorado,0.272
C00595,Kathy Raymond,kathy84@hotmail.com,2018-06-01,Virginia,0.303
C00596,Corey Smith,corey.smith@gmail.com,2018-07-28,South Dakota,0.462
C00597,Michael Ray,,2018-03-02,Alabama,0.474
C00598,Sandra Pace,sandra.pace@hotmail.com,2018-10-18,Georgia,0.171
C00599,Christy Nichols,christy.nichols@yahoo.com,2018-04-19,North Dakota,0.438
C00600,Mrs. Jamie Pearson,mrs.pearson@hotmail.com,2018-09-04,Hawaii,0.167
C00601,Christopher Lewis,christopher64@yahoo.com,2018-04-28,Connecticut,0.158
C00602,Jorge Beck,jorge63@icloud.com,2018-09-24,Oregon,0.177
C00603,Janet Rice,,2018-09-12,Maryland,0.104
C00604,Tammy Wilson,tammy21@outlook.com,2018-02-19,Alaska,0.299
C00605,Gavin Massey,gavin_massey@yahoo.com,2018-09-08,Rhode Island,0.213
C00606,Jennifer Anderson,,2018-11-14,Maryland,0.242
C00607,George Chung,george.chung@hotmail.com,2018-11-28,New York,0.096
C00608,Shelby Marsh,smarsh@hotmail.com,2018-12-26,North Dakota,0.441
C00609,Ryan Smith,rsmith@gmail.com,2018-01-16,Georgia,0.059
C00610,Mark Davis,mdavis@gmail.com,2018-03-10,Kansas,0.393
C00611,Christopher Schwartz,,2018-04-05,New York,0.273
C00612,Stacy Mueller,stacy_mueller@yahoo.com,2018-09-05,Ohio,0.114
C00613,Vincent Shepard,vshepard@outlook.com,2018-03-22,West Virginia,0.02
C00614,Zachary Collins,zachary.collins@icloud.com,2018-02-08,South Dakota,0.121
C00615,Manuel Medina,,2018-04-24,Illinois,0.745
C00616,Brandon Barrett,,2018-03-09,Michigan,0.408
C00617,Amanda Dixon,adixon@outlook.com,2018-12-17,North Dakota,0.21
C00618,John Duncan,john.duncan@icloud.com,2018-05-27,Maine,0.286
C00619,John Ward,john23@hotmail.com,2018-11-19,Alabama,0.373
C00620,Amy Obrien,,2018-05-06,Alaska,0.125
C00621,Casey Griffin,casey.griffin@gmail.com,2018-08-02,South Dakota,0.233
C00622,Cody Anderson,cody87@icloud.com,2018-11-20,Nebraska,0.366
C00623,Tamara Hoffman,tamara.hoffman@icloud.com,2018-04-07,New Hampshire,0.361
C00624,Michael Wilson,michael_wilson@outlook.com,2018-04-14,Arkansas,0.274
C00625,Renee Clark,renee.clark@hotmail.com,2018-06-13,New York,0.335
C00626,James Perez,james_perez@icloud.com,2018-07-14,North Dakota,0.259
C00627,Darryl Aguilar,darryl.aguilar@outlook.com,2018-04-27,Maine,0.269
C00628,Ruben Boyer,ruben_boyer@gmail.com,2018-02-04,Illinois,0.096
C00629,Jeremy Lewis,jeremy_lewis@gmail.com,2018-07-28,South Carolina,0.246
C00630,Katelyn Skinner,,2018-07-22,Wisconsin,0.301
C00631,Nathan Weaver,nathan_weaver@outlook.com,2018-04-23,Maryland,0.635
C00632,Stacy Harvey,stacy95@icloud.com,2018-08-01,West Virginia,0.267
C00633,Angela Foster,afoster@outlook.com,2018-10-03,West Virginia,0.187
C00634,Christopher Mcdonald,,2018-06-13,Texas,0.151
C00635,Christopher Poole,cpoole@gmail.com,2018-10-20,South Carolina,0.138
C00636,Natalie Patton,natalie_patton@icloud.com,2018-01-10,Oregon,0.232
C00637,Kara Gibson,kara.gibson@hotmail.com,2018-04-25,Connecticut,0.093
C00638,Kiara Davis,kiara82@icloud.com,2018-12-14,Idaho,0.444
C00639,Brittany Morrison,brittany88@outlook.com,2018-04-29,Arkansas,0.243
C00640,Darren Brown,darren60@hotmail.com,2018-05-03,North Carolina,0.149
C00641,Erika Braun,erika_braun@hotmail.com,2018-09-23,New York,0.348
C00642,Andrew Watkins,andrew_watkins@icloud.com,2018-01-16,Colorado,0.244
C00643,Samantha Campbell,samantha.campbell@outlook.com,2018-02-24,Ohio,0.069
C00644,Kayla Lane,kayla_lane@icloud.com,2018-11-04,Georgia,0.291
C00645,Carla Russell,carla_russell@icloud.com,2018-12-03,Rhode Island,0.333
C00646,Brandon Schaefer,brandon_schaefer@hotmail.com,2018-02-10,Kentucky,0.182
C00647,Richard Wheeler,rwheeler@gmail.com,2018-04-01,Delaware,0.299
C00648,Jeffrey Smith,jeffrey.smith@outlook.com,2018-01-12,Colorado,0.255
C00649,Clarence King,cking@yahoo.com,2018-11-06,Connecticut,0.314
C00650,Dr. Laura Little MD,dmd@hotmail.com,2018-03-07,Tennessee,0.425
C00651,Antonio Gates,agates@icloud.com,2018-03-25,Louisiana,0.603
C00652,Penny Walsh,,2018-03-31,Illinois,0.126
C00653,Maria Martinez,mmartinez@icloud.com,2018-04-05,Pennsylvania,0.057
C00654,Erin Russell,erussell@yahoo.com,2018-04-06,Oklahoma,0.54
C00655,Rhonda Sanchez,rsanchez@hotmail.com,2018-01-05,Wyoming,0.529
C00656,Gregory Rivera,gregory77@icloud.com,2018-02-13,Massachusetts,0.789
C00657,Tony Mccoy,tony_mccoy@yahoo.com,2018-06-10,Texas,0.411
C00658,Juan Turner,juan98@outlook.com,2018-10-19,New Hampshire,0.339
C00659,Tracy Santos,tracy14@icloud.com,2018-11-07,Missouri,0.482
C00660,George Dalton,,2018-01-05,Connecticut,0.351
C00661,Perry Clark,perry42@hotmail.com,2018-05-29,Nebraska,0.15
C00662,Gabriel Rodriguez,gabriel40@yahoo.com,2018-04-25,Nebraska,0.342
C00663,Karen Williams,karen.williams@hotmail.com,2018-10-30,Illinois,0.483
C00664,Alicia Smith PhD,alicia_phd@gmail.com,2018-03-02,Nebraska,0.364
C00665,Sean Alexander,,2018-11-15,Kentucky,0.128
C00666,William Meyer,,2018-07-31,Mississippi,0.29
C00667,Nancy Campbell,nancy.campbell@hotmail.com,2018-01-06,Tennessee,0.276
C00668,Traci Rodriguez,traci.rodriguez@hotmail.com,2018-11-15,Virginia,0.336
C00669,Mark Farmer,mark.farmer@gmail.com,2018-03-10,Texas,0.152
C00670,Mrs. Teresa Mcfarland,mrs_mcfarland@yahoo.com,2018-01-07,Missouri,0.488
C00671,James Riggs,jriggs@outlook.com,2018-07-12,New Jersey,0.298
C00672,Jordan Ward,jordan.ward@outlook.com,2018-06-21,Washington,0.076
C00673,Ashley Robertson,,2018-09-09,Nevada,0.404
C00674,Reginald Vazquez,reginald.vazquez@yahoo.com,2018-01-30,Oregon,0.218
C00675,Randy Moore,,2018-08-11,Vermont,0.459
C00676,Diane Rosales,diane.rosales@icloud.com,2018-09-10,Mississippi,0.275
C00677,Kelly Elliott,,2018-04-22,Tennessee,0.179
C00678,Tina Waller,tina_waller@gmail.com,2018-05-09,Rhode Island,0.232
C00679,Eric Peters,epeters@gmail.com,2018-10-11,Pennsylvania,0.137
C00680,Linda Willis,linda79@hotmail.com,2018-08-03,Oklahoma,0.394
C00681,Stephanie Curry MD,stephanie15@icloud.com,2018-11-20,Wisconsin,0.438
C00682,Angel Evans,angel38@hotmail.com,2018-06-21,Maryland,0.143
C00683,Steven King,,2018-04-24,Delaware,0.113
C00684,Shelby Moore,smoore@hotmail.com,2018-08-14,Connecticut,0.304
C00685,Richard Porter,richard85@yahoo.com,2018-01-03,New Mexico,0.198
C00686,Brian Douglas,brian.douglas@icloud.com,2018-06-22,Oklahoma,0.025
C00687,Theresa Nelson,,2018-08-14,Arizona,0.186
C00688,Jessica Baird,,2018-05-02,Maryland,0.577
