customer_id,first_name,last_name,email,phone,street_address,city,state,zip_code,join_date,first_order_date,loyalty_score,email_optin,last_purchase_date
C100134,Calvin,Moon,,4143364622,5945 Micheal Springs,Jonesborough,Missouri,00638,2019-09-02 01:59:31,2019-09-02 01:59:31,0.64,True,2020-08-27 03:53:53
C100135,Vincent,Adams,vincent.adams@outlook.com,466-371-6373,111 Russell Ports Suite 459,Jameschester,Maine,00039,2020-02-06 05:37:05,2020-02-13 05:37:05,0.58,False,2024-07-26 06:16:49
C100136,Cynthia,Lee,,6283173807,84420 Black Vista,North Williammouth,California,00930,2021-11-12 13:16:35,2021-11-12 13:16:35,0.39,True,2023-11-21 14:47:07
C100137,Sarah,Bryant,sarah_bryant@yahoo.com,932-365-4805,1109 Luna Common,Shawnfort,Missouri,00649,2021-01-01 10:07:22,2021-03-05 10:07:22,0.52,True,2023-04-07 20:55:59
C100138,Joel,Marshall,joel_marshall@yahoo.com,787-203-7236,8833 Lewis Springs Suite 496,Alicebury,Texas,00770,2021-09-08 20:38:58,2021-11-25 20:38:58,0.44,False,2024-05-28 22:24:47
C100139,Jared,Baker,jared.baker@outlook.com,605-402-6885,81494 Hernandez Mills Apt. 232,West James,Kentucky,00424,2023-01-19 12:46:15,2023-03-06 12:46:15,0.03,True,2024-01-06 05:54:27
C100140,Adam,Allen,aallen@hotmail.com,906-997-7682,856 Wilson Plaza Suite 290,Tranville,California,00915,2024-07-13 18:09:40,2024-10-10 18:09:40,0.09,True,2024-10-25 19:17:56
C100141,David,Carey,,756-915-5867,1573 John Forge,Jerryburgh,New Mexico,00875,2020-11-30 01:20:53,2020-12-29 01:20:53,0.78,True,2024-01-18 02:19:53
C100142,Steven,Munoz,steven_munoz@hotmail.com,765-449-7324,3639 Scott Falls Apt. 914,Blakefort,Illinois,00603,2020-03-28 20:28:49,2020-03-28 20:28:49,0.55,False,2024-02-16 10:36:01
C100143,Nicole,Zhang,nicole.zhang@hotmail.com,395-903-8918,4354 Phillips Ford Apt. 536,Clarkton,Pennsylvania,00158,2018-10-29 02:42:10,2018-10-29 02:42:10,0.99,True,2018-11-09 01:27:50
C100144,Kelsey,Brown,kelsey.brown@outlook.com,9179601003,53262 Rhodes Wells,Davistown,Alabama,00367,2019-03-15 21:54:07,2019-03-15 21:54:07,0.94,True,2022-12-07 17:14:01
C100145,Michael,Lucas,michael.lucas@hotmail.com,227-836-1800,199 Ashley Falls,New Andrewchester,Tennessee,00385,2022-02-27 21:41:16,2022-02-27 21:41:16,0.29,False,2023-09-12 02:11:11
C100146,Roy,Woods,rwoods@gmail.com,(515) 774-3461,7579 Chan Estate,North James,California,00917,2023-10-31 18:58:54,2023-10-31 18:58:54,0.13,False,2024-07-18 22:01:44
C100147,Aaron,Mills,amills@outlook.com,5578254974,5636 Tiffany Meadow Apt. 072,Lake David,Florida,00324,2023-11-10 13:50:28,2023-12-21 13:50:28,0.02,False,2024-06-20 00:32:20
C100148,Melissa,Morris,melissa_morris@yahoo.com,(614) 395-2535,084 Christina Rest Suite 347,East Jenniferberg,Idaho,00832,2018-10-21 02:50:19,2018-12-15 02:50:19,0.75,False,2023-03-26 11:19:21
C100149,Raymond,Lowe,raymond.lowe@hotmail.com,(401) 433-6681,70840 Kirby Villages,Nelsontown,Texas,00772,2022-05-27 06:21:31,2022-07-01 06:21:31,0.23,True,2023-12-29 00:27:46
C100150,Tammy,Pierce,tammy_pierce@yahoo.com,(598) 798-2565,333 Shelley Corner Apt. 897,Barryside,New Jersey,00089,2018-09-26 06:45:59,2018-09-26 06:45:59,0.95,False,2023-02-24 12:45:49
C100151,Dawn,Rich,dawn.rich@yahoo.com,4933641596,237 Kim Springs Suite 423,North Jasmineside,Texas,00773,2020-07-31 01:56:31,2020-07-31 01:56:31,0.56,True,2023-11-16 05:36:14
C100152,Michele,Fritz,michele_fritz@gmail.com,(426) 833-3870,91889 Christopher Mews,Benjaminshire,New Hampshire,00032,2024-12-13 21:35:11,2024-12-13 21:35:11,0.03,False,2024-12-26 21:02:25
C100153,Samuel,Yoder,samuel_yoder@outlook.com,(857) 273-8525,229 Becky Creek Apt. 429,Matthewbury,Texas,00760,2021-03-26 23:05:35,2021-03-26 23:05:35,0.41,True,2021-12-28 01:19:19
C100154,Alyssa,Gonzalez,alyssa_gonzalez@outlook.com,346-392-5240,0019 Hunt Prairie Apt. 935,Vincentport,North Carolina,00287,2018-01-02 06:24:45,2018-01-02 06:24:45,0.99,True,2019-06-30 05:07:11
C100155,Kevin,Bishop,kevin.bishop@yahoo.com,641-284-4086,152 Jonathan Curve Apt. 958,North April,California,00916,2018-03-21 04:32:02,2018-03-21 04:32:02,1.0,True,2021-12-03 06:28:34
C100156,Debra,Thomas,dthomas@yahoo.com,(353) 298-5648,46173 Jordan Trace,Powellside,Maryland,00215,2021-01-10 00:55:45,2021-02-09 00:55:45,0.34,False,2024-05-19 10:51:57
C100157,Yolanda,Holland,,887-818-8134,9717 Jensen Square Suite 923,West Luisville,Massachusetts,00022,2020-08-06 06:31:16,2020-08-06 06:31:16,0.69,True,2020-12-19 02:30:46
C100158,Victoria,Hutchinson,victoria.hutchinson@gmail.com,544-468-4655,611 Smith Flat,Lake Raymondtown,Texas,00784,2020-02-16 06:15:43,2020-02-16 06:15:43,0.63,True,2024-04-20 18:23:26
C100159,Anthony,Lawson,alawson@outlook.com,(685) 426-7413,87221 Ryan Brook Apt. 953,Port Jonathan,California,00942,2020-04-19 18:54:40,2020-06-16 18:54:40,0.52,True,2023-10-07 18:46:46
C100160,Christopher,Kent,,(610) 706-8909,229 Levine Canyon,Nicolefort,Texas,00797,2024-06-26 09:42:22,2024-09-15 09:42:22,0.0,False,2024-11-12 07:39:34
C100161,April,Nguyen,april_nguyen@yahoo.com,4934944631,1905 Pruitt Extensions,New Richardside,Louisiana,00703,2022-06-20 21:28:27,2022-08-17 21:28:27,0.16,True,2024-03-19 21:02:31
C100162,Karen,Rodriguez,,288-491-8884,42019 Cheryl Grove Suite 187,North Heather,New York,00127,2023-11-24 07:05:55,2023-11-24 07:05:55,0.24,False,2024-10-05 15:17:18
C100163,Audrey,Tucker,audrey_tucker@gmail.com,490-529-3877,39305 Hannah Glens,Taylorton,Montana,00597,2022-12-04 14:07:41,2022-12-04 14:07:41,0.18,False,2023-05-04 13:50:05
C100164,Peter,Smith,peter_smith@yahoo.com,4464039824,596 Nicole Summit Apt. 907,Williamsport,Indiana,00465,2022-12-16 03:12:46,2022-12-16 03:12:46,0.27,True,2023-09-09 10:23:21
C100165,Clifford,Green,clifford_green@yahoo.com,2233552465,178 Kelly Summit Apt. 034,Changport,California,00921,2024-10-25 22:40:03,2024-10-30 22:40:03,0.0,True,2024-12-22 02:17:47
C100166,Karen,Tran,ktran@gmail.com,(892) 908-3049,3571 Dennis Trafficway Suite 502,Sharphaven,California,00928,2022-05-31 03:56:38,2022-05-31 03:56:38,0.34,True,2022-11-12 01:59:07
C100167,Richard,Ellison,richard.ellison@yahoo.com,(469) 516-5990,6415 Li Pines Apt. 800,Lake Sethborough,Maine,00045,2020-04-01 10:43:33,2020-04-08 10:43:33,0.66,True,2024-11-07 23:23:32
C100168,Scott,Cameron,scameron@outlook.com,776-841-9265,188 Wells Union,Port Andrewtown,Alaska,00998,2022-05-07 13:26:43,2022-05-07 13:26:43,0.35,True,2024-01-18 04:10:38
C100169,Catherine,Lopez,,(249) 652-3474,8964 Hopkins Skyway Apt. 831,Rhondaland,Michigan,00484,2023-06-02 22:23:29,2023-06-15 22:23:29,0.3,True,2023-08-03 15:59:44
C100170,Justin,Gutierrez,jgutierrez@hotmail.com,(791) 444-8346,008 Louis Island,Sheilaport,Kansas,00673,2020-08-11 15:17:33,2020-08-11 15:17:33,0.76,False,2022-07-13 03:31:14
C100171,Michelle,Cherry,michelle.cherry@hotmail.com,371-229-9828,569 Jessica Fields Apt. 356,Emilyport,New York,00136,2022-03-23 03:27:12,2022-05-02 03:27:12,0.18,False,2024-08-06 17:46:38
C100172,Katherine,Snyder,,(969) 833-5406,278 Craig River Suite 383,West Williammouth,New York,00113,2019-07-23 20:34:05,2019-07-23 20:34:05,0.89,True,2019-12-21 21:13:59
C100173,Hannah,Bryan,,(398) 404-6649,7098 Acosta Lane,Penaville,New York,00135,2018-06-21 09:33:18,2018-08-19 09:33:18,0.9,True,2019-12-20 19:40:23
C100174,Matthew,Burns,mburns@yahoo.com,(266) 516-9846,736 Atkins Square,Theresachester,Ohio,00444,2018-01-06 15:58:10,2018-01-12 15:58:10,0.96,True,2020-03-05 08:20:00
C100175,Kevin,Ayala,kayala@gmail.com,(554) 872-2600,98207 Stephens Keys,Michaelview,Tennessee,00384,2021-12-07 20:56:52,2021-12-07 20:56:52,0.64,False,2024-06-06 19:40:40
C100176,Deborah,Baker,dbaker@hotmail.com,(547) 280-4474,47533 Dan Flat,North Anthonyfurt,Missouri,00646,2022-05-20 12:29:28,2022-05-20 12:29:28,0.35,True,2023-01-05 11:05:03
C100177,Stacey,Williams,stacey_williams@outlook.com,745-971-3248,49284 Juan Valley,New Matthew,Florida,00342,2024-04-09 12:09:12,2024-05-02 12:09:12,0.0,True,2024-12-30 05:18:26
C100178,Lisa,Peterson,lpeterson@outlook.com,769-455-6462,141 Simmons Island,South Madison,Florida,00345,2022-05-03 11:15:07,2022-07-12 11:15:07,0.24,False,2023-05-25 01:29:19
C100179,Rebecca,Haynes,rhaynes@hotmail.com,4419973252,2989 Stuart Ramp Apt. 515,Bowenton,North Carolina,00280,2020-03-23 14:02:37,2020-03-23 14:02:37,0.56,True,2021-07-02 19:45:40
C100180,Melissa,Gonzalez,melissa.gonzalez@gmail.com,(563) 872-5035,0340 Vega Mountains,Elizabethton,Oklahoma,00733,2024-03-23 05:05:06,2024-03-23 05:05:06,0.09,True,2024-05-31 01:43:58
C100181,Brent,Valdez,bvaldez@yahoo.com,(365) 561-9709,4331 Davis Ridges,South Davidborough,California,00958,2019-11-02 03:58:20,2019-11-02 03:58:20,0.88,True,2023-01-01 06:38:43
C100182,Marcia,Hubbard,marcia.hubbard@hotmail.com,942-371-5220,790 Lang Tunnel,Copelandstad,New York,00105,2020-10-27 12:04:34,2020-12-11 12:04:34,0.34,False,2022-02-04 09:55:36
C100183,Kristy,Cook,kcook@hotmail.com,809-482-8673,605 Kyle Key,Baileyhaven,New Jersey,00078,2020-09-26 21:09:18,2020-12-24 21:09:18,0.56,True,2021-04-24 23:03:45
C100184,David,White,david_white@gmail.com,(212) 615-4338,26616 Katelyn Walks,Fernandezton,New York,00102,2021-11-14 21:53:00,2021-12-04 21:53:00,0.5,True,2022-06-06 12:35:41
C100185,Danielle,Mckinney,,216-657-1572,5835 John Walk Suite 862,West Yolanda,New Jersey,00084,2023-04-14 06:06:57,2023-07-07 06:06:57,0.16,False,2024-09-20 09:37:10
C100186,Daniel,Russell,drussell@gmail.com,826-948-6434,434 Valerie Island,Franklinstad,California,00913,2021-05-15 03:23:04,2021-05-15 03:23:04,0.54,False,2024-11-10 09:45:42
C100187,Norma,Walker,norma.walker@outlook.com,(313) 836-1575,66486 Levine Circles,Lake Ericmouth,Florida,00347,2024-05-24 17:39:41,2024-08-18 17:39:41,0.0,True,2024-11-18 00:36:22
C100188,Beth,Villegas,beth_villegas@hotmail.com,599-759-6544,6544 Meadows Canyon,South Jennifer,Minnesota,00562,2023-01-06 09:02:39,2023-02-09 09:02:39,0.11,True,2024-07-04 19:53:14
C100189,Emily,Rodriguez,erodriguez@outlook.com,8772941259,549 Williams Square Apt. 729,Jamesmouth,New Jersey,00070,2022-01-19 18:14:25,2022-01-19 18:14:25,0.42,False,2022-05-09 12:45:20
C100190,Brittany,Perez,brittany_perez@hotmail.com,(810) 783-3153,1244 Love Path,New Marcus,New York,00144,2024-12-25 09:20:27,2025-01-24 09:20:27,0.0,False,2025-01-24 09:20:27
C100191,Joseph,Sawyer,joseph_sawyer@yahoo.com,(380) 240-7893,444 Victoria Islands Apt. 566,Navarroshire,New Jersey,00075,2019-11-09 12:37:57,2019-11-09 12:37:57,0.73,True,2020-12-17 17:02:53
C100192,Jennifer,Martinez,jennifer_martinez@yahoo.com,(244) 889-8138,4721 Walker Island,West Kyle,California,00913,2024-12-25 07:16:45,2024-12-25 07:16:45,0.04,True,2024-12-30 20:56:14
C100193,James,Shaffer,james.shaffer@hotmail.com,4134427077,972 Thomas Village Apt. 033,Romerofort,Texas,00790,2020-08-22 00:47:34,2020-08-22 00:47:34,0.52,False,2024-10-18 08:15:36
C100194,Jennifer,Simpson,,(510) 355-8226,874 Kennedy Union Suite 471,South Maxwellfort,Texas,00755,2018-11-26 22:18:24,2018-11-26 22:18:24,0.84,False,2019-07-27 18:03:01
C100195,Rhonda,Rice,,761-249-8028,48599 Andrea Isle Apt. 423,Port Philipview,New Jersey,00076,2019-02-14 00:03:39,2019-02-14 00:03:39,0.84,True,2019-07-24 23:48:59
C100196,Martin,Hodges,mhodges@outlook.com,(464) 349-5608,474 Hughes Via Apt. 251,Sheltonburgh,New Jersey,00071,2023-10-31 06:28:56,2023-10-31 06:28:56,0.23,True,2024-04-27 20:55:42
C100197,Penny,Wallace,penny.wallace@hotmail.com,957-860-7869,140 Vanessa Union Suite 199,New Chloeview,Pennsylvania,00161,2018-04-11 22:34:32,2018-06-03 22:34:32,0.8,True,2024-05-24 00:11:57
C100198,Joseph,Griffin,jgriffin@hotmail.com,(375) 542-7161,24535 Edward Freeway Suite 268,Clarkberg,Arizona,00863,2020-08-19 23:12:47,2020-08-19 23:12:47,0.58,True,2021-06-17 23:37:02
C100199,Rose,Johnson,rjohnson@hotmail.com,570-218-3365,64687 Davis Radial Apt. 306,New Dennis,Michigan,00498,2020-12-19 07:43:53,2021-02-26 07:43:53,0.82,False,2022-08-16 20:33:24
C100200,Erin,Hendricks,,2182664954,06213 Wright Springs Suite 994,South Melissa,Michigan,00495,2022-03-13 14:07:55,2022-03-13 14:07:55,0.26,True,2022-06-09 23:01:32
C100201,Walter,Hall,whall@outlook.com,6145801842,173 William Circle,Jessicachester,Indiana,00462,2021-04-17 02:10:18,2021-06-23 02:10:18,0.53,True,2024-06-11 12:44:57
C100202,Mark,Rodriguez,mark.rodriguez@yahoo.com,(410) 336-7856,78911 Chan Drive Suite 393,Jocelynchester,Alabama,00358,2022-10-14 13:04:18,2022-10-14 13:04:18,0.19,False,2024-07-19 05:26:20
C100203,Amber,Wallace,awallace@outlook.com,394-867-1395,172 Richmond Neck Apt. 623,West Melissa,Pennsylvania,00194,2020-07-20 04:35:55,2020-07-21 04:35:55,0.56,True,2020-08-16 06:05:56
C100204,Courtney,Burton,courtney.burton@yahoo.com,358-522-9183,1223 Miller Well,Mccartyfort,Texas,00791,2021-09-24 20:42:19,2021-11-19 20:42:19,0.38,True,2022-02-26 15:17:41
C100205,David,Jones,david_jones@hotmail.com,(894) 857-5967,228 Ballard Plains Suite 077,Thomaston,Illinois,00600,2020-09-04 17:41:07,2020-09-04 17:41:07,0.53,False,2021-04-11 07:24:12
C100206,Jessica,Mckay,jessica.mckay@hotmail.com,980-586-4157,598 Maldonado Locks Apt. 790,Lake Daleview,Arkansas,00721,2024-11-15 12:20:02,2025-01-27 12:20:02,0.0,True,2025-01-27 12:20:02
C100207,Bobby,Richardson,bobby_richardson@outlook.com,(707) 854-2052,061 Holland Corner Suite 363,Downsfurt,California,00925,2020-08-13 18:08:21,2020-08-13 18:08:21,0.67,True,2021-03-23 04:05:06
C100208,Stephanie,Bennett,,275-864-3319,48499 Stewart Station Suite 864,Stacyhaven,Texas,00797,2023-09-13 06:26:20,2023-10-12 06:26:20,0.09,True,2024-04-18 11:45:26
C100209,Melissa,Sutton,,381-966-8446,88476 Morgan Track,Port James,New York,00130,2021-09-02 12:48:37,2021-11-04 12:48:37,0.4,True,2022-08-11 14:18:00
C100210,Meredith,Anderson,meredith_anderson@yahoo.com,281-562-9622,395 Bowman Lodge Apt. 923,Port Raymondtown,Idaho,00838,2021-06-02 16:13:29,2021-08-09 16:13:29,0.46,True,2024-11-07 10:25:34
C100211,Robert,Hernandez,,484-453-8050,02404 Gail Crescent,Tiffanyside,Florida,00346,2019-12-01 01:27:01,2019-12-01 01:27:01,1.0,True,2023-04-28 05:00:04
C100212,Peter,Johnson,peter_johnson@hotmail.com,760-403-4850,66070 John Lodge,East Kathleen,Arizona,00859,2020-03-01 21:52:13,2020-03-01 21:52:13,0.64,True,2022-04-26 08:41:07
C100213,David,Leach,,(509) 621-1365,268 Mack Groves,Luismouth,Texas,00789,2018-07-27 15:38:03,2018-07-27 15:38:03,0.74,True,2021-09-03 16:29:01
C100214,Diana,Jackson,diana.jackson@outlook.com,749-479-3604,999 Allen Canyon,Jameschester,California,00939,2018-12-31 09:27:22,2018-12-31 09:27:22,1.0,True,2021-09-10 21:21:21
C100215,Troy,Carr,,338-343-1856,4003 Audrey Highway Apt. 800,Hardinshire,North Dakota,00587,2021-05-15 04:03:06,2021-05-15 04:03:06,0.36,True,2023-11-15 23:22:44
C100216,Sierra,Carroll,sierra.carroll@hotmail.com,513-992-8937,04305 Daniel Park,Connerhaven,Texas,00773,2019-12-04 07:13:18,2019-12-04 07:13:18,0.69,True,2024-09-23 16:39:08
C100217,Trevor,Williams,trevor_williams@gmail.com,510-208-5410,62387 Chapman Brooks Apt. 304,Lake David,New Hampshire,00038,2020-12-16 19:27:50,2021-01-01 19:27:50,0.58,False,2024-02-06 13:25:58
C100218,Jaclyn,Henderson,jhenderson@gmail.com,290-227-9660,555 Cindy Extensions,Butlerfort,Pennsylvania,00195,2020-03-04 22:34:38,2020-03-04 22:34:38,0.99,True,2024-05-25 20:43:52
C100219,Joseph,Smith,joseph_smith@gmail.com,394-624-5553,91676 Ashlee Wall Suite 702,South Davidstad,Pennsylvania,00185,2019-07-18 18:50:05,2019-07-18 18:50:05,0.55,True,2021-08-08 13:17:05
C100220,Brandon,Jones,,8532105761,9856 Goodman Pines,New Coreymouth,Illinois,00622,2020-04-12 11:57:43,2020-05-11 11:57:43,0.68,False,2022-04-09 18:40:37
C100221,Mitchell,Ramos,mramos@hotmail.com,(887) 237-4738,5417 Weaver Crossroad,Khanhaven,Utah,00845,2018-10-20 05:19:01,2018-11-16 05:19:01,1.0,False,2023-03-29 07:08:28
C100222,Ana,Cordova,ana.cordova@hotmail.com,712-457-3275,622 Bryant Ports,Warrenview,Virginia,00230,2019-03-27 22:35:26,2019-03-27 22:35:26,0.77,True,2021-09-03 20:16:55
C100223,James,Lee,james_lee@outlook.com,265-858-3988,113 Amy Mount,Allisonstad,Delaware,00198,2020-05-08 17:54:40,2020-05-08 17:54:40,0.64,True,2021-11-04 16:55:18
C100224,Patricia,Parker,patricia_parker@hotmail.com,(704) 813-5329,7129 Williams Branch,Priceton,Missouri,00637,2022-12-04 05:49:03,2022-12-04 05:49:03,0.28,True,2024-07-22 11:01:58
C100225,Anthony,Bauer,abauer@outlook.com,649-845-6648,0110 Jesse Grove Apt. 465,Edwinmouth,Oklahoma,00741,2019-02-14 05:30:47,2019-02-20 05:30:47,0.63,True,2021-05-10 18:02:56
C100226,Angela,Flores,aflores@outlook.com,6462535796,47919 Hamilton Rapids Apt. 750,Edwardhaven,New York,00104,2022-12-29 19:26:06,2023-02-10 19:26:06,0.18,False,2023-05-09 18:36:46
C100227,Laura,Nicholson,lnicholson@gmail.com,636-359-8934,395 Amanda Crossroad Apt. 135,Paulview,Indiana,00469,2020-06-11 03:32:50,2020-08-29 03:32:50,0.38,True,2023-02-03 02:47:22
C100228,Jessica,Joseph,jessica_joseph@gmail.com,(653) 729-9713,895 Alexander Summit,Vancemouth,New York,00133,2022-04-22 16:19:36,2022-07-15 16:19:36,0.24,True,2023-10-29 10:41:27
C100229,Erin,Norton,erin_norton@yahoo.com,219-794-3772,040 Villanueva Point,Lake Anthonytown,Washington,00992,2019-11-23 09:53:39,2019-12-25 09:53:39,0.8,True,2020-06-02 21:09:13
C100230,Lori,Walsh,lori.walsh@gmail.com,(582) 473-9566,5632 Christopher Stravenue,East Antoniomouth,Florida,00335,2018-11-12 10:47:59,2018-11-12 10:47:59,0.98,True,2020-01-01 05:59:24
C100231,Brandy,Rivera,,410-857-5822,8354 Garza Flats,South Shannonton,Nebraska,00686,2021-10-22 00:38:43,2021-10-22 00:38:43,0.35,True,2022-11-10 06:57:04
C100232,Wesley,Edwards,,(378) 237-2429,0610 Diane Village Apt. 894,Sanchezport,Florida,00347,2024-08-11 13:02:43,2024-09-21 13:02:43,0.0,True,2024-10-03 17:12:37
C100233,Mark,Lopez,,6482218758,08858 Travis Spurs Apt. 459,West Mariofort,Massachusetts,00026,2023-04-15 05:19:58,2023-04-25 05:19:58,0.01,False,2023-08-14 01:09:14
C100234,Sarah,Ward,sarah.ward@hotmail.com,440-211-7945,591 Owens Valleys Apt. 131,East Michaeltown,Vermont,00050,2021-08-06 06:05:54,2021-08-06 06:05:54,0.39,True,2024-09-16 20:53:30
C100235,Patricia,Wells,pwells@gmail.com,583-507-8443,49470 David Rue,Walkerstad,Colorado,00813,2022-09-05 19:47:23,2022-11-18 19:47:23,0.41,True,2024-04-16 10:23:56
C100236,Brent,Brown,brent_brown@hotmail.com,(782) 529-9590,77151 Walker Gateway Suite 548,Lake Diane,New York,00136,2020-10-26 02:59:06,2020-10-30 02:59:06,0.71,True,2024-01-18 13:38:13
C100237,Benjamin,Ford,,225-414-5859,59977 Juan Station,Castroville,California,00947,2023-07-16 16:14:35,2023-07-16 16:14:35,0.13,True,2023-11-15 06:40:57
C100238,Christine,Carroll,,(466) 640-9606,311 Herrera Flat Apt. 604,Barneston,Georgia,00303,2023-05-01 05:38:09,2023-05-01 05:38:09,0.19,False,2024-03-24 13:23:01
C100239,Jeff,Baker,jeff_baker@yahoo.com,(609) 356-5634,7770 Rodriguez Fords,Brownshire,Maryland,00216,2020-08-03 04:49:12,2020-08-28 04:49:12,0.57,True,2022-11-03 14:14:48
C100240,Andrew,Harmon,andrew.harmon@hotmail.com,(677) 401-3126,9894 Darryl Viaduct Suite 436,Floresstad,North Carolina,00276,2018-01-24 08:45:01,2018-01-24 08:45:01,0.87,True,2018-06-22 04:57:54
C100241,Luis,Faulkner,luis_faulkner@gmail.com,(332) 260-4246,93550 Debra Valleys Suite 353,Keithmouth,California,00939,2020-12-18 08:42:37,2021-01-14 08:42:37,0.53,True,2023-07-29 15:59:03
C100242,Elizabeth,Torres,,(411) 358-5039,5196 Debra Pines,Jeremiahmouth,Pennsylvania,00175,2021-08-31 05:20:45,2021-10-07 05:20:45,0.54,False,2023-07-20 23:52:06
C100243,Jake,Molina,jmolina@gmail.com,(819) 255-6299,9950 Obrien Views,Christineberg,California,00936,2021-09-26 00:00:22,2021-11-22 00:00:22,0.37,True,2024-02-29 00:53:09
C100244,Timothy,Bradford,,(332) 787-4893,57589 Jeffrey Mount Suite 114,East Aprilberg,Florida,00334,2022-05-17 05:13:21,2022-05-17 05:13:21,0.34,True,2024-06-14 00:57:54
C100245,Daniel,Walker,daniel_walker@yahoo.com,(955) 711-4252,971 Benjamin Pine Suite 974,Bennettburgh,Indiana,00476,2022-09-20 21:59:23,2022-12-03 21:59:23,0.36,True,2024-05-29 17:07:26
C100246,Carlos,Bailey,carlos.bailey@outlook.com,889-961-1231,16647 Montgomery Square,Francesfurt,Virginia,00224,2022-06-11 03:53:30,2022-06-11 03:53:30,0.28,True,2024-09-03 22:34:17
C100247,Jennifer,Campbell,,(681) 987-9782,949 Michelle Vista Suite 056,East Nicoleside,Arizona,00854,2018-04-21 18:07:57,2018-04-21 18:07:57,0.86,True,2024-08-20 21:00:29
C100248,Kevin,Rodriguez,krodriguez@yahoo.com,(467) 652-1841,39296 Martinez Court Apt. 701,West Melanieside,Texas,00782,2022-01-19 11:41:32,2022-03-15 11:41:32,0.16,True,2022-10-20 03:37:16
C100249,Tracey,Montes,tmontes@hotmail.com,(961) 585-8348,588 Adam Port,South Donaldview,Missouri,00641,2021-09-09 06:36:47,2021-09-09 06:36:47,0.57,True,2022-07-03 11:00:55
C100250,Victoria,James,vjames@gmail.com,(936) 644-4570,57963 Mary Alley,Johnton,New York,00108,2020-02-21 00:20:50,2020-03-12 00:20:50,0.55,True,2021-07-25 19:15:16
C100251,Lisa,Sanchez,lsanchez@gmail.com,(632) 393-3296,3499 Thomas Ford Apt. 225,Jamesmouth,Rhode Island,00029,2024-01-14 04:08:21,2024-01-14 04:08:21,0.1,True,2024-02-26 22:44:04
C100252,Richard,Griffin,richard_griffin@outlook.com,(844) 396-9099,374 Crane Circle Apt. 746,West Kiara,Indiana,00460,2020-11-03 22:40:00,2020-11-03 22:40:00,0.53,True,2021-01-12 11:45:48
C100253,Anna,Sandoval,asandoval@yahoo.com,(714) 250-2030,966 Phillip Loop,Port Brandon,Missouri,00640,2018-04-15 04:55:22,2018-04-15 04:55:22,0.87,True,2019-12-15 20:00:04
C100254,Cynthia,Brooks,cbrooks@hotmail.com,775-619-3450,3541 Heather Roads Apt. 258,North Elizabethton,Maryland,00211,2018-02-07 19:56:22,2018-02-07 19:56:22,0.76,True,2021-05-25 22:48:48
C100255,Tanner,Ford,,962-393-5442,54441 Nguyen Islands,Parkerfurt,Pennsylvania,00187,2024-05-12 19:55:07,2024-05-12 19:55:07,0.05,True,2024-07-29 22:45:17
C100256,Christina,Carpenter,ccarpenter@yahoo.com,505-798-7442,43563 Martin Fields,Lake Angelaville,Illinois,00624,2023-07-28 08:33:49,2023-09-18 08:33:49,0.16,True,2024-09-22 16:57:02
